temperature	PNCA	NAPRT	NMNAT1-NaMN	NADS	SIRT	NAMPT	NMNAT1-NMN	NT5-NaMN	NT5-NMN	NRK1-NMN	PNP-NR	NRK1-NaMN	PNP-NAR	NMN thermolysis	NaMN thermolysis	NAR thermolysis	NR thermolysis	NAD thermolysis	pathway	objective
70.0	2.5981211393448485e-17	2.645214508033658e-17	2.5981204927870353e-17	2.598120492787021e-17	1.1158613608392585e-06	1.1242433576902935e-06	1.1224136611879729e-06	4.6080218048775665e-19	9.840565182483048e-11	1.2787131362993654e-11	8.489901594720507e-11	6.020529017741157e-20	3.9939534301368605e-19	1.7440779818574915e-09	7.048338574607337e-20	1.3009665714192842e-22	7.195045146317487e-13	6.552300374696959e-09	NAMPT	min_ratio
70.0	1.8591884547904632e-17	1.8842726539964753e-17	1.8591736812432418e-17	1.8591736811562976e-17	1.6604861984058458e-06	1.6687401941640789e-06	1.6670681799103095e-06	5.012394942801816e-22	2.8840690818827183e-14	2.884034239624709e-14	3.4376763323841014e-25	-1.6445292778260477e-17	-1.960226163872423e-28	1.6720142534509967e-09	2.5084622164983806e-19	-7.636250512013378e-24	3.4842223632737317e-19	6.581981523025453e-09	NAMPT	min_ratio
70.0	1.5034982275502428e-18	1.9058100699262254e-16	1.50348353247611e-18	1.5034835324946214e-18	1.9832692876100434e-07	2.0675694447806549e-07	2.0479897566483393e-07	1.397575599040743e-18	1.2481491512244058e-13	1.244742965682406e-13	7.451503560753281e-19	1.3943951002832198e-18	8.347374725362336e-24	1.9579684726128952e-09	1.890773537285864e-16	1.4633771964562973e-22	3.3987340384392954e-16	6.472046905333199e-09	NAMPT	min_ratio
70.0	8.073292223305661e-20	8.073362958485676e-20	8.073241722652006e-20	8.073241722652044e-20	9.825664144737143e-11	8.35467577292707e-09	6.68358659715329e-09	2.0953079034050525e-30	1.1510284902409797e-16	1.1509597922782678e-16	8.742338784987599e-22	1.7906140071610883e-20	1.3600956687332498e-25	1.6710891764078813e-09	2.6259755156597434e-25	3.585129585189338e-26	5.99556239267936e-21	6.585329955145678e-09	NAMPT	min_ratio
70.0	7.817780110870998e-20	7.818232186454047e-20	7.817874675180091e-20	7.817874675180076e-20	6.3824789008704414e-12	8.262808934619886e-09	6.591708484190303e-09	5.499819379169531e-29	2.2191988229715602e-16	2.2072259601220296e-21	2.1436066823418796e-16	7.2797931070606734e-28	7.069966236321267e-23	1.6711002285407725e-09	3.575065186845327e-24	9.57977168315784e-26	7.55700683700797e-18	6.585326005338744e-09	NAMPT	min_ratio
70.0	3.4494711872090616e-16	3.673362330526977e-16	3.4494711914788107e-16	3.449471191814202e-16	1.4275541273837502e-09	9.683857716982475e-09	8.012796198785762e-09	8.339584373588926e-24	5.373155491617429e-18	2.2281186728493337e-25	4.951219446161856e-18	-3.4819092437352884e-30	-7.737333275383865e-23	1.671061513624219e-09	2.2389105531693735e-17	-2.5343035577231874e-25	4.219358226437047e-19	6.585242415548469e-09	NAMPT	min_ratio
70.0	1.2757095042532111e-14	6.21739299599919e-14	1.2757095039531655e-14	1.2757095039534632e-14	3.644691474023485e-07	3.7344465376718165e-07	3.705382420917749e-07	1.4973102142752016e-18	7.571807697655221e-16	3.489023799248339e-22	9.646819241491832e-17	4.286875047280435e-24	1.1852793177580443e-18	2.90641091822799e-09	4.941533761982858e-14	3.1201970027238473e-19	6.607122284482237e-16	6.069107446519577e-09	NAMPT	min_ratio
70.0	4.0678441184236085e-14	4.0700501936956197e-14	4.067844195781878e-14	4.0678441957888844e-14	7.010024759876519e-06	7.013864576355689e-06	7.0130866037448245e-06	3.7131385901089785e-18	1.1387602706844215e-12	6.401633293787329e-13	1.0158798958616868e-15	3.600698532428467e-18	5.71068915496347e-21	7.774740155081946e-10	2.194753368727922e-17	1.0750843209317728e-19	4.975810614098265e-13	3.0618845451603937e-09	NAMPT	min_ratio
70.0	1.2964665401864336e-15	2.744366427027178e-13	1.2964665771673636e-15	1.2964665771993024e-15	8.663011286188261e-07	8.701686653485912e-07	8.691371641285838e-07	3.012677923361483e-13	1.9303701724477442e-11	8.445206201780505e-13	9.577301798165925e-16	1.649009998162324e-13	1.8384851879392736e-16	1.0130420389027216e-09	1.3677338360525295e-13	1.361829440384498e-13	1.845822337411958e-11	2.836036806224536e-09	NAMPT	min_ratio
70.0	1.1417793814501866e-14	1.1586421575908606e-14	1.1417793272228972e-14	1.1417793272141172e-14	9.456003537717623e-06	9.45943373618956e-06	9.45873647987469e-06	1.65895755286497e-19	5.946004625338387e-15	1.255712484864512e-19	2.0343205788357362e-20	9.08015038328614e-23	1.4710222358577304e-23	6.972503685166114e-10	1.6846249423529037e-16	1.6525230626081994e-19	5.9458587108841105e-15	2.7329535753324593e-09	NAMPT	min_ratio
70.0	1.8520426178571217e-16	1.8521427000795746e-16	1.8520399838865302e-16	1.8520399838865304e-16	4.115193592216406e-06	4.123618421927734e-06	4.1216324886187175e-06	3.0193678932303316e-21	5.1666275002911845e-12	5.166369355026145e-12	3.5315112451975127e-17	-3.041229579106034e-20	-2.078855179013555e-25	1.9859330508752887e-09	1.0008271737338006e-20	-5.041626929447438e-26	2.228301525866754e-16	6.438896587510174e-09	NAMPT	min_ratio
70.0	1.3038348705971997e-15	1.3268348280246046e-15	1.3038346803828398e-15	1.3038346803836951e-15	1.3955507723337839e-05	1.3958655295455554e-05	1.3957994082634597e-05	1.063741757099642e-19	2.656059388925397e-14	5.688853037860803e-15	8.833374652091236e-15	4.031241596607097e-20	6.259428991779004e-20	6.611919491691688e-10	2.293408531610013e-17	3.2787530570058857e-21	1.203836619930193e-14	2.486360600640686e-09	NAMPT	min_ratio
70.0	2.2257394791308744e-12	2.3110162074827685e-12	2.225739479334699e-12	2.2257394793341157e-12	6.913089971874905e-06	6.916689681027097e-06	6.91578492989179e-06	3.176403794392713e-20	2.9164051675536796e-18	2.881055592082677e-18	7.458051663651172e-27	4.881621864353113e-19	1.2636822477694773e-27	9.047511352619764e-10	8.527672812190424e-14	2.302129308224236e-22	3.534956801297237e-20	2.697183756372877e-09	NAMPT	min_ratio
70.0	1.8580640546481e-13	3.148969620906e-12	1.8580640547449974e-13	1.858064054455014e-13	6.19840680222657e-07	6.229141586262975e-07	6.222790941295888e-07	1.103510992346058e-18	2.0488864778230095e-18	4.708545069285235e-24	2.048870044491317e-18	1.5296630725758994e-24	6.656155567055106e-19	6.350644946565074e-10	2.9631621119516258e-12	1.464020320516974e-25	1.1724786629295745e-23	2.438599713340456e-09	NAMPT	min_ratio
70.0	1.2623129285879242e-15	1.2677998619314776e-15	1.2623129291334016e-15	1.2623129291334024e-15	1.542025049912102e-07	1.602687086958587e-07	1.5785118285921656e-07	3.753395547470552e-21	1.4250776270357363e-14	1.8281911122483066e-19	9.496080339361605e-18	1.232090796858786e-24	6.399681326016871e-23	2.417511586048661e-09	5.483180634721689e-18	3.6888459054284245e-21	1.4241097370906774e-14	3.6486791303192767e-09	NAMPT	min_ratio
70.0	1.3010430540072246e-15	1.3010456370658008e-15	1.3010432578187059e-15	1.3010432578184883e-15	5.6987251539030805e-06	5.702092057262353e-06	5.701404070201516e-06	1.3589687905190323e-21	7.849353326928399e-12	1.8709824479420352e-22	7.848999021177714e-12	3.8867630325048774e-30	1.6305437163357935e-19	6.801377299953893e-10	1.0197673751375086e-21	2.828975912863597e-25	3.5430556358587684e-16	2.678917577036471e-09	NAMPT	min_ratio
70.0	1.1689425622116844e-13	3.046879531994763e-11	1.1689418467097944e-13	1.1689425613639767e-13	1.1214849837504884e-06	1.1245977284997937e-06	1.123967506603507e-06	6.169663761507858e-14	1.1141069238457189e-14	8.134154793031416e-21	1.0478068204211229e-19	1.1695059638082617e-18	1.5092834417767022e-17	6.302107558653809e-10	3.029020559570212e-11	6.168037518958588e-14	1.1140956323620356e-14	2.482639746634409e-09	NAMPT	min_ratio
70.0	2.1560733716631864e-16	3.1021132957884346e-16	2.1560755147965456e-16	2.1560755147880094e-16	3.895557276963953e-06	3.903831246155709e-06	3.902064361016551e-06	2.9643160206235165e-18	4.930875054409154e-13	9.499596577106544e-21	4.930767994646366e-13	5.865861491416132e-26	3.0446768460521817e-18	1.7663920516651454e-09	9.163946213643217e-17	2.538636329906584e-24	1.069647668236738e-17	6.507084268200835e-09	NAMPT	min_ratio
70.0	1.1909243895878897e-13	1.191273942413501e-13	1.190924391533752e-13	1.1909243915346083e-13	3.6453219099707237e-06	3.6528009994255556e-06	3.6512774537577073e-06	1.6825566958115868e-17	1.211502721510686e-11	4.834521088603294e-17	1.1886497429440802e-11	6.840175513475136e-23	1.6813299855098374e-17	1.5114306757572626e-09	1.8129589551521764e-17	1.2421751231038922e-20	2.28481440455173e-13	5.955662892643939e-09	NAMPT	min_ratio
70.0	1.4623384198088948e-14	1.462355568533308e-14	1.462338408679187e-14	1.462338408679193e-14	1.3436317308457333e-05	1.3439364213597295e-05	1.343873491353579e-05	1.7270453399809156e-19	8.018003445087527e-12	5.970417229439927e-13	9.199626691791809e-17	1.1705426986498188e-19	1.7883065492338507e-23	6.21879099752585e-10	1.160257846536091e-19	5.544355826457506e-20	7.420869725876613e-12	2.417619701871862e-09	NAMPT	min_ratio
70.0	2.964820993224463e-13	2.9648323552020103e-13	2.9648209935976374e-13	2.96482099359773e-13	1.33115388610714e-06	1.3341932613449382e-06	1.3335779902009664e-06	1.6272124348767673e-23	7.633043015934911e-17	1.4209952574411535e-21	7.112308896693979e-17	-3.081710321472386e-28	-1.5424453733902448e-23	6.152710682135939e-10	1.1361441564031537e-18	-4.339401094057469e-26	5.2059201971518806e-18	2.424400575355453e-09	NAMPT	min_ratio
70.0	4.131243877666075e-16	4.86258270356198e-16	4.1312438394683795e-16	4.131243839344156e-16	2.941018521784336e-08	3.766752042099919e-08	3.599493663555896e-08	4.491883953167583e-17	8.906431179490299e-12	7.26152192110881e-12	3.470413530375677e-19	4.452457793455671e-17	2.1238708301542594e-24	1.670938875088156e-09	7.274696127175498e-17	3.869188867487812e-19	1.6449089113401366e-12	6.5847518319336725e-09	NAMPT	min_ratio
70.0	1.7186104010707602e-14	1.7186365973073225e-14	1.7186103798102207e-14	1.718610379810221e-14	1.2414755650852395e-05	1.2418287583502168e-05	1.2417318126973557e-05	6.507269473825944e-25	2.0830939403752148e-17	1.4847673991647993e-17	5.840709121923822e-18	-1.6146496087413324e-23	-6.3516337321498925e-24	9.694565226269423e-10	2.620220781211568e-19	-5.958533141241338e-27	1.4255629018033e-19	2.5624933072683952e-09	NAMPT	min_ratio
70.0	6.45395704170067e-14	6.463980305852853e-14	6.453957041246323e-14	6.453957041246317e-14	1.321004972924765e-06	1.3297083599015072e-06	1.3272458112372489e-06	9.590339562948801e-23	2.0287300951049624e-17	2.028164138060183e-17	5.000385861013388e-21	7.595594597536618e-20	1.8726740661044026e-23	2.462548664253597e-09	1.0023268747216519e-16	9.488527651884949e-26	6.591845867787513e-22	6.24090285205336e-09	NAMPT	min_ratio
70.0	1.0497837916973844e-18	1.1117547309644267e-19	2.4752453966810155e-23	2.4752444511468898e-23	1.387362575244491e-07	1.469925387614923e-07	1.4532142267563554e-07	4.0977574478987253e-26	5.373329993414598e-18	5.641733062993566e-21	5.1763750731679756e-18	-1.1390354688624042e-21	-1.0450822006149172e-18	1.671116080038648e-09	1.1001162611601583e-19	-3.5210847825250044e-21	4.537521152393864e-19	6.58516515216176e-09	NAMPT	min_ratio
70.0	7.453087638198684e-15	7.453132544179964e-15	7.453087633207597e-15	7.453087633207599e-15	6.418972948712574e-07	6.450750748031145e-07	6.444259685309673e-07	1.6726350609033693e-26	2.094093193179702e-18	1.5224064221110766e-18	1.6013622755268438e-20	3.2713044232595454e-23	3.4409625548884532e-25	6.491062715728316e-10	4.4904879141198015e-20	4.589262189765809e-25	5.556731483133565e-19	2.5286811127999565e-09	NAMPT	min_ratio
70.0	6.414487293480813e-13	6.415198645477793e-13	6.414487284818951e-13	6.414487284819023e-13	9.503733742815034e-06	9.51192103981851e-06	9.510260444506873e-06	2.649703891159745e-23	5.339683722468536e-18	6.152939712551823e-28	5.338518547973742e-18	-6.0535578970842666e-30	-5.2522912013663134e-20	1.6605953059625972e-09	7.113603937985024e-17	-4.406075012743843e-25	1.1651738794983488e-21	6.527343140903518e-09	NAMPT	min_ratio
70.0	8.13801554907617e-19	1.0478952711344981e-18	8.138022979120411e-19	8.138022979120706e-19	3.9877939693861056e-10	8.65543302292188e-09	6.98376435375526e-09	8.719617299951052e-26	5.3750971536898566e-18	5.3397608347198635e-18	7.455254807727167e-27	-3.014197161652618e-22	-4.2083547513619865e-31	1.6716686691326829e-09	2.3409371845003834e-19	-7.666624129297987e-26	3.533631151473839e-20	6.584984957629054e-09	NAMPT	min_ratio
70.0	1.3046045712249571e-15	1.3047478941102964e-15	1.3046045719687467e-15	1.3046045719687469e-15	1.606028225151851e-08	1.912692894597274e-08	1.8503043659099296e-08	1.342934912368592e-25	5.063549232172974e-18	2.4780166317788453e-23	5.041707677737052e-18	-1.7828223232284538e-27	-3.62728356200852e-22	6.238852818098387e-10	1.4332200720509922e-19	-6.032918946219285e-26	2.1816774269605596e-20	2.442762712185437e-09	NAMPT	min_ratio
70.0	1.0215193689003443e-16	1.0216386334040436e-16	1.0215193623865462e-16	1.021519362386546e-16	1.1956863768853153e-12	8.23773215442764e-09	6.570508588653706e-09	4.0638112869308474e-27	5.360881691554067e-18	5.355965521815866e-18	4.899506945745558e-21	-7.683297658696034e-19	-7.028493759281742e-22	1.667223565771607e-09	1.0910028072309547e-20	-9.18736089629385e-26	1.6662792450019286e-23	6.569313004426168e-09	NAMPT	min_ratio
70.0	2.0605559497724373e-10	2.0606713239739472e-10	2.0605559497606665e-10	2.060555949760667e-10	1.2485020783211254e-05	1.2492945188393265e-05	1.249112063972537e-05	7.76411532916579e-18	1.059753638424398e-14	4.350736911511138e-15	6.240844170198688e-15	2.840944193280219e-18	4.0751464050987924e-18	1.8245424210993894e-09	1.1533319815314005e-14	1.4946407271225075e-22	5.955302534155694e-18	6.305912109094164e-09	NAMPT	min_ratio
70.0	1.0991977352975108e-15	1.099337890799827e-15	1.0991974873626051e-15	1.0991974873617605e-15	3.3827845136217e-06	3.390023814003234e-06	3.3885584208928015e-06	2.541660062955476e-22	2.2955843879536687e-14	1.2121972830529454e-20	4.843219939253297e-21	8.345306447185927e-29	3.3341999906506884e-29	1.4653701553731952e-09	1.4014930511058872e-19	6.074121506024375e-24	2.2955826914343922e-14	5.773908369527736e-09	NAMPT	min_ratio
70.0	1.2927967414854168e-15	1.6203437991546544e-15	1.2927965243510314e-15	1.292796524350164e-15	6.025153236126612e-06	6.029537459806961e-06	6.027995105156804e-06	1.2200608266464225e-22	4.961382567523726e-18	2.6188571605677745e-24	2.085501263909502e-21	-1.2916971134842465e-27	-1.0286303460397533e-24	1.5423546452037444e-09	3.275471526994609e-16	-9.401602284966141e-23	4.959294447402656e-18	2.8418703229921782e-09	NAMPT	min_ratio
70.0	8.057117187873036e-16	2.834831326477013e-14	8.057116512108822e-16	8.05711718395116e-16	8.57666147079502e-09	1.6481036445061387e-08	1.4877864973102751e-08	6.410256033701032e-15	4.187966656777986e-12	1.5496097950342687e-19	3.894419149094261e-12	2.544168022453955e-22	6.391738155064592e-15	1.5989835296681035e-09	2.113234576762107e-14	1.851770744102779e-17	2.93547352722746e-13	6.301204283808218e-09	NAMPT	min_ratio
70.0	1.500958733691943e-19	9.835423763557355e-20	3.173042799034976e-23	3.173042798975948e-23	5.3109964896301855e-14	8.25645646409228e-09	6.585375124934954e-09	5.071691528603263e-31	5.373218890872961e-18	3.5434382881693355e-18	1.8646000861199124e-18	-9.924654047852486e-20	-5.222473001452302e-20	1.6710813384610852e-09	1.3615862805702464e-24	-2.9052523573039933e-24	2.698735070425507e-21	6.5853220139115814e-09	NAMPT	min_ratio
70.0	3.194818391568615e-10	3.1978440359319784e-10	3.194818391568954e-10	3.1948183915689533e-10	4.5744846961849124e-07	4.628261094611918e-07	4.606899716094583e-07	1.6742712350339978e-16	1.0193411300258966e-14	7.732439838105152e-17	1.18949257405182e-17	2.710812671260649e-17	4.170051293621127e-18	2.136127735646708e-09	3.02424117318295e-13	1.3614896660225175e-16	1.0104191976137395e-14	3.5609838301237464e-09	NAMPT	min_ratio
70.0	9.859850811717389e-16	1.0464286564394871e-15	9.85984126476059e-16	9.859841265387593e-16	1.0533950580816199e-05	1.0541566871196533e-05	1.0540023754181057e-05	3.5533764514989837e-20	7.838718079596979e-15	1.1605547352280917e-18	1.653567459822781e-21	1.3270605062542998e-22	1.8907890496681196e-25	1.5431091777577966e-09	6.040912884434547e-17	3.444569150673705e-20	7.83755587129429e-15	6.073174351001195e-09	NAMPT	min_ratio
70.0	1.0906495416412917e-11	1.3806287804543893e-11	1.0906495416961442e-11	1.090649541654596e-11	1.0372409536528947e-05	1.0376073285145527e-05	1.0375326253397687e-05	4.0160403143292786e-13	1.0385230129581048e-12	4.3289278505213455e-21	1.0383329021408031e-12	1.674321205803497e-21	4.016011868079832e-13	7.459932250224166e-10	2.4981883582393265e-12	2.8261058046456828e-18	1.901064883738001e-16	2.927623363964348e-09	NAMPT	min_ratio
70.0	1.719630023731256e-15	1.7199176380810414e-15	1.7196300219784871e-15	1.7196300219789798e-15	1.0052837305950364e-08	1.8294090916282202e-08	1.662607331890142e-08	2.7576129212183734e-24	1.3805680557253326e-16	2.3248048825709153e-21	7.716079439274452e-18	-1.0818743267896093e-28	-3.5907645640403996e-25	1.6680174611653003e-09	2.876137714105421e-19	-2.331286968357247e-25	1.3033840132837622e-16	6.573237730742073e-09	NAMPT	min_ratio
70.0	5.643357517609182e-19	-1.837358028076996e-20	-2.5425678709262815e-22	-2.5425678348707463e-22	1.485023950879235e-08	2.3106580934108323e-08	2.143550098191705e-08	-1.5350091410844788e-23	1.222861600582609e-14	7.433892819101138e-20	1.2109788091628108e-14	-3.4647112331328775e-24	-5.644002958364074e-19	1.6710677239051934e-09	-1.8107438047196624e-20	-2.1298370270838546e-22	1.188947226130517e-16	6.585261473151155e-09	NAMPT	min_ratio
70.0	1.813907367432984e-17	1.8139079945992394e-17	1.813907331435049e-17	1.8139073314350487e-17	2.012527824658706e-11	8.273225059987826e-09	6.602811605410868e-09	2.3819526175225403e-27	5.667514816847197e-15	5.627170357059979e-15	8.511872105776908e-24	-1.4845069387405488e-21	-2.2455216052487863e-30	1.6704134155267838e-09	6.0603072702680814e-24	-4.090807723870871e-25	4.0344451275344584e-17	6.582686344009068e-09	NAMPT	min_ratio
70.0	6.155629345547845e-13	5.111248551368355e-12	6.155629354402459e-13	6.155629352522656e-13	1.2215998783106296e-05	1.2219144587395157e-05	1.221848828315384e-05	7.204323026929281e-15	9.126119792069951e-15	2.499445469222439e-19	9.125474730497499e-15	1.9731643844005976e-19	7.204022631801848e-15	6.562951154599013e-10	4.488481490408498e-12	1.1988875530489646e-20	3.9511702553011747e-19	2.490115610461727e-09	NAMPT	min_ratio
70.0	2.1146194100801076e-14	2.2270920308082585e-14	2.114619409999813e-14	2.1146194100091035e-14	2.4944013856116824e-13	7.58996979802341e-09	6.05381176246071e-09	3.1122343823961174e-19	3.6719783628935225e-15	1.934360007480339e-21	8.889467460999158e-18	4.021926524513896e-24	1.848292649930937e-20	1.536154363246461e-09	1.1244149885714233e-15	2.927354527775967e-19	3.6630869610725155e-15	6.053583468856061e-09	NAMPT	min_ratio
70.0	1.3024255126464879e-15	2.4764089224581864e-14	1.3024255314126907e-15	1.3024255305646057e-15	1.4200261763911541e-05	1.4203568733570404e-05	1.4202813773127852e-05	4.8040648834240675e-20	1.3384391910966542e-17	1.348796015259798e-23	1.4646129337752268e-21	1.2565719589784157e-24	1.3644698654872986e-22	7.549604291695503e-10	2.3461615654625022e-14	4.7920889472266125e-20	1.3382913810072615e-17	2.5520105187346287e-09	NAMPT	min_ratio
